transform	maxChar	path	score	size	text
log1p	600	gutenberg/1/6/2/1/16210/16210-8.txt	6089.68	599	Beaugrand Release Date: July 5, 2005 [EBook #16210] Language: French Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK LA CHASSE GALERIE *** This text was adapted from that found at the Biblioth�que virtuelle. http://www.fsj.ualberta.ca/biblio/default.htm Thank you to Donald Ipperciel and the Facult� Saint-Jean (University of Alberta) for making it available. DU M�ME AUTEUR JEANNE LA FILEUSE--�pisode de l'�migration Franco-Canadienne aux �tats-Unis--Premi�re �dition 1878--Duexi�me �dition--Montr�al, 1888. LE VIEUX MONTR�AL, 1611-1803--Album historique, chronologique
log1p	600	gutenberg/2/1/9/5/21952/21952-8.txt	6086.18	600	Date: June 27, 2007 [EBook #21952] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK AMERICAN MISSIONARY *** Produced by Joshua Hutchinson, Karen Dalrymple, and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced from images generously made available by Cornell University Digital Collections) The American Missionary MARCH, 1896 VOL. L No. 3 CONTENTS EDITORIAL. WHAT NOW? 81 BISHOP HAYGOOD--PAMPHLETS, 82 "HOSANNA"--"CRUCIFY", 83 PRESENT NEED OF THE INDIANS, 85 BOHEMIAN GIRL'S GIFT--ACTIVITY, ECONOMY, BENEVOLENCE, 87
log1p	600	gutenberg/2/1/9/5/21952/21952.txt	6072.38	600	Release Date: June 27, 2007 [EBook #21952] Language: English Character set encoding: ASCII *** START OF THIS PROJECT GUTENBERG EBOOK AMERICAN MISSIONARY *** Produced by Joshua Hutchinson, Karen Dalrymple, and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced from images generously made available by Cornell University Digital Collections) The American Missionary MARCH, 1896 VOL. L No. 3 CONTENTS EDITORIAL. WHAT NOW? 81 BISHOP HAYGOOD--PAMPHLETS, 82 "HOSANNA"--"CRUCIFY", 83 PRESENT NEED OF THE INDIANS, 85 BOHEMIAN GIRL'S GIFT--ACTIVITY, ECONOMY, BENEVOLENCE,
log1p	600	gutenberg/2/7/9/2/27928/27928-8.txt	6065.60	600	Date: January 29, 2009 [EBook #27928] Language: Polish Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK POBUDKA *** Produced by Ewa "czupirek" Jaros from images generously made available by CBN Polona - http://www.polona.pl BIBLJOTEKA ZOLNIERZA-OBYWATELA N^o 6.(b). Trzeba z zywymi naprz�d isc Po zycie siegac nowe... POBUDKA zbiorek poezji A. Asnyka. WARSZAWA 1920. GL�WNA KSIEGARNIA WOJSKOWA Wydano z polecenia Sekcji Oswiaty i Kultury Oddz. III Szt. M. S. Wojsk. -- 1/XI 1920. Zaklady Graficzno-Wydawnicze "Ksiazka" Warszawa, Moniuszki No 11, telef. 190-93. TRESC: Adam
log1p	600	gutenberg/6/2/6/7/62674/62674-0.txt	6062.91	599	OF THE PROJECT GUTENBERG EBOOK 62674 *** Note: Images of the original pages are available through HathiTrust Digital Library. See https://hdl.handle.net/2027/hvd.hnq686 A CIMLAPOT FALUS ELEK RAJZOLTA. MÓRICZ ZSIGMOND SÁRI BIRÓ VIGJÁTÉK BUDAPEST A „NYUGAT“ KIADÁSA 1910 A szinházakra nézve kézirat. A fordítás jogát fenntartja a szerző. SZEMÉLYEK: =Sári biró= =A biróné= =Jóska=, a legkisebb fiuk =Terka=, egyik menyük =Pista=, ennek a gyereke =Pengő Kovács= =Lizi=, a lánya =Hajdók= sógor =Manczi= =Veróni= =Gedi= =Varju= Történik ma, egy nyirségi faluban. ELSŐ FELVONÁS. (Nyirségi parasztház. Az u.
log1p	600	gutenberg/3/9/8/7/39873/39873-0.txt	6054.14	599	and S. Gregory ἐκ μεγέθους καὶ καλλονῆς κτισμάτων ἀναλόγως, cognoscibiliter, _i.e._ by a conclusion of reason. 478 Μάταιοι μὲν γὰρ πάντες ἄνθρωποι φύσει, οἷς παρῆν Θεοῦ ἀγνωσία ... πάλιν δὲ οὐδ᾽ αὐτοὶ συγγνωστοί. _Sap._ xiii. 1, 8. ***END OF THE PROJECT GUTENBERG EBOOK THE FORMATION OF CHRISTENDOM, VOLUME II*** CREDITS May 31, 2012 Project Gutenberg TEI edition 1 Produced by Steven Giacomelli, David King, and the Online Distributed Proofreading Team at <http://www.pgdp.net/>. (This file was produced from images generously made available by The Internet Archive/Canadian Libraries.) A WORD FROM
log1p	600	gutenberg/2/5/0/7/25074/25074-8.txt	6053.85	600	2008 [EBook #25074] Language: Spanish Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK NOVELAS Y CUENTOS *** Produced by Juliet Sutherland, Chuck Greif and the Online Distributed Proofreading Team at http://www.pgdp.net COLECCI�N UNIVERSAL N.os 46 y 47 S. EST�BANEZ CALDER�N (EL SOLITARIO) Novelas y cuentos Precio, 0,60 ptas. MADRID-BARCELONA MCMXIX ES PROPIEDAD Copyright by Calpe, 1919. Papel fabricado especialmente por LA PAPELERA ESPA�OLA. "Tipogr�fica Renovaci�n" (C. A.), Larra, 8.--MADRID. [Nota del transcriptor: La ortograf�a del libro impreso est� conservada.]
log1p	600	gutenberg/6/2/1/2/62122/old/old/62122.txt	6042.67	598	tükör Author: Gyula Krúdy Release Date: May 14, 2020 [eBook #62122] Language: Hungarian Character set encoding: ISO-646-US (US-ASCII) ***START OF THE PROJECT GUTENBERG EBOOK MAGYAR TüKöR*** E-text prepared by Albert László from page images digitized by the Google Books Library Project (https://books.google.com) and generously made available by HathiTrust Digital Library (https://www.hathitrust.org/) KR�DY GYULA MAGYAR T�K�R (1921) BUDAPEST AZ ATHENAEUM IRODALMI �S NYOMDAI R.-T. KIAD�SA 1921 10179. - Budapest, az Athenaeum r.-t. k�nyvnyomd�ja. Az �gett emberhez. Ne hajtsd b�b�natnak fejed, j�
log1p	600	gutenberg/3/1/1/4/31148/31148-8.txt	6020.96	599	February 1, 2010 [EBook #31148] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK WOOD RAT (NEOTOMA MEXICANA) *** Produced by Chris Curnow, Erica Pfister-Altschul, Joseph Cooper and the Online Distributed Proofreading Team at https://www.pgdp.net A New Subspecies of Wood Rat (Neotoma mexicana) From Colorado BY ROBERT B. FINLEY, JR. University of Kansas Publications Museum of Natural History Volume 5, No. 30, pp. 527-534, 2 figures in text August 15, 1953 University of Kansas LAWRENCE 1953 UNIVERSITY OF KANSAS PUBLICATIONS, MUSEUM OF NATURAL HISTORY
log1p	600	gutenberg/6/8/7/4/68740/old/68740-0.txt	6019.02	597	2022 [eBook #68740] Language: Hungarian Produced by: Albert László from page images generously made available by the Google Books Library Project *** START OF THE PROJECT GUTENBERG EBOOK GÖRBE TÜKÖR *** KARINTHY FRIGYES GÖRBE TÜKÖR BUDAPEST AZ ATHENAEUM IRODALMI ÉS NYOMDAI R.-T. KIADÁSA 1912 _Az egész könyvet Swift Jonathan emlékezetének_ TARTALOMJEGYZÉK. =I. rész: IRODALOM.= Tizenhatodik szín 9 Robinson Krausz. (De Foe.) 30 A Csömöri-úttól a Filatori gátig! (Verne.) 60 A lefürészelt tüdőcsúcsok. (Detektivregény.) 96 Molnár Ferenc, a publicista 118 Biró Lajos, a novellaíró 123 Bródy Sándor,
log1p	600	gutenberg/6/8/7/4/68740/68740-0.txt	6019.02	599	2022 [eBook #68740] Language: Hungarian Produced by: Albert László from page images generously made available by the Google Books Library Project *** START OF THE PROJECT GUTENBERG EBOOK GÖRBE TÜKÖR *** KARINTHY FRIGYES GÖRBE TÜKÖR BUDAPEST AZ ATHENAEUM IRODALMI ÉS NYOMDAI R.-T. KIADÁSA 1912 _Az egész könyvet Swift Jonathan emlékezetének_ TARTALOMJEGYZÉK. =I. rész: IRODALOM.= Tizenhatodik szín 9 Robinson Krausz. (De Foe.) 30 A Csömöri-úttól a Filatori gátig! (Verne.) 60 A lefürészelt tüdőcsúcsok. (Detektivregény.) 96 Molnár Ferenc, a publicista 118 Biró Lajos, a novellaíró 123 Bródy Sándor, a
log1p	600	gutenberg/1/3/7/1370/1370.txt	6016.28	597	domain etexts, royalty free copyright licenses, and every other sort of contribution you can think of. Money should be paid to "Project Gutenberg Association / Carnegie-Mellon University". *END*THE SMALL PRINT! FOR PUBLIC DOMAIN ETEXTS*Ver.04.29.93*END* Scanned by Charles Keller with OmniPage Professional OCR software Autobiography of Andrew Dickson White Volume II AUTOBIOGRAPHY OF ANDREW DICKSON WHITE VOLUME II TABLE OF CONTENTS PART V-IN THE DIPLOMATIC SERVICE (Continued) CHAPTER XXXIII. AS MINISTER TO RUSSIA--1892-1894 Appointment by President Harrison. My stay in London Lord Rothschild;
log1p	600	gutenberg/3/1/2/4/31249/31249-8.txt	6013.54	598	Raymond Hall Marilyn Bailey Ogilvie Release Date: February 11, 2010 [EBook #31249] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK CONSPECIFICITY OF TWO POCKET MICE *** Produced by Chris Curnow, Joseph Cooper, Diane Monico, and the Online Distributed Proofreading Team at https://www.pgdp.net UNIVERSITY OF KANSAS PUBLICATIONS MUSEUM OF NATURAL HISTORY Volume 9, No. 18, pp. 513-518, 1 map January 14, 1960 Conspecificity of two pocket mice, Perognathus goldmani and P. artus BY E. RAYMOND HALL AND MARILYN BAILEY OGILVIE UNIVERSITY OF KANSAS LAWRENCE
log1p	600	gutenberg/3/5/4/1/35413/35413-8.txt	6010.13	599	License included with this eBook or online at www.gutenberg.org Title: A Review of the Middle American Tree Frogs of the Genus Ptychohyla Author: William E. Duellman Release Date: February 26, 2011 [EBook #35413] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK MIDDLE AMERICAN TREE FROGS--PTYCHOHYLA *** Produced by Chris Curnow, Tom Cosmas, Joseph Cooper and the Online Distributed Proofreading Team at https://www.pgdp.net UNIVERSITY OF KANSAS PUBLICATIONS MUSEUM OF NATURAL HISTORY Volume 15, No. 7, pp. 297-349, pls. 11-18, 7 figs. October 18, 1963
log1p	600	gutenberg/6/7/8/1/67819/old/67819-0.txt	6006.89	600	12, 2022 [eBook #67819] Language: Spanish Produced by: Carlos Colon, the University of Wisconsin-Madison and the Online Distributed Proofreading Team at https://www.pgdp.net (This book was produced from images made available by the HathiTrust Digital Library.) *** START OF THE PROJECT GUTENBERG EBOOK BUG-JARGAL *** COLECCIÓN UNIVERSAL VICTOR HUGO Bug-Jargal NOVELA Traducción de D. Alcalá Galiano, revisada y corregida. [Illustration] MADRID-BARCELONA MCMXX ES PROPIEDAD Copyright by Calpe, 1920. Papel fabricado especialmente por LA PAPELERA ESPAÑOLA. _“Estamos aniquilados todos”, decía Alejandro
log1p	600	gutenberg/4/4/3/6/44369/44369-8.txt	6006.59	600	in Sport and Adventure Author: Joseph Bowes Release Date: December 08, 2013 [EBook #44369] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK PALS *** Produced by Al Haines. [Illustration: Cover art] *[Frontispiece: With incredible difficulty Yellow Billy managed to pass his whip thong twice round the brute's neck--*_*See p.*_* 188. (missing from book)]* PALS YOUNG AUSTRALIANS IN SPORT AND ADVENTURE BY JOSEPH BOWES _WITH EIGHT FULL-PAGE COLOURED ILLUSTRATIONS BY JOHN MACFARLANE_ LONDON: JAMES GLASS 28 NEWGATE STREET 1910 *CONTENTS* CHAP. I. By Way of
log1p	600	gutenberg/4/4/3/6/44369/old/44369-8.txt	6006.59	600	in Sport and Adventure Author: Joseph Bowes Release Date: December 08, 2013 [EBook #44369] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK PALS *** Produced by Al Haines. [Illustration: Cover art] *[Frontispiece: With incredible difficulty Yellow Billy managed to pass his whip thong twice round the brute's neck--*_*See p.*_* 188. (missing from book)]* PALS YOUNG AUSTRALIANS IN SPORT AND ADVENTURE BY JOSEPH BOWES _WITH EIGHT FULL-PAGE COLOURED ILLUSTRATIONS BY JOHN MACFARLANE_ LONDON: JAMES GLASS 28 NEWGATE STREET 1910 *CONTENTS* CHAP. I. By Way of
log1p	600	gutenberg/2/5/7/8/25781/25781-8.txt	6002.11	596	Goddard Paul Dickey Release Date: June 14, 2008 [EBook #25781] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK THE GHOST BREAKER *** Produced by K Nordquist and the Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/American Libraries.) [Illustration: "_Warren--don't call me Highness!... my name is Maria_"] THE GHOST BREAKER A NOVEL BASED UPON THE PLAY By CHARLES GODDARD AND PAUL DICKEY HEARST'S INTERNATIONAL LIBRARY COMPANY NEW YORK 1915 Copyright,
log1p	600	gutenberg/6/7/1/4/67140/old/67140-0.txt	5999.85	600	Title: Légy jó mindhalálig Author: Zsigmond Móricz Release Date: January 10, 2022 [eBook #67140] Language: Hungarian Produced by: Albert László from page images generously made available by the Hungarian Electronic Library *** START OF THE PROJECT GUTENBERG EBOOK LÉGY JÓ MINDHALÁLIG *** LÉGY JÓ MINDHALÁLIG MÓRICZ ZSIGMOND REGÉNYE ATHENAEUM KIADÁSA BUDA-PEST 1921 _Az író minden jogot fentart._ 10448, – Budapest, az Athenaeum r.-t. könyvnyomdája. I. FEJEZET amelyben egy kis diák elveszíti a kalapját s emiatt késő télig hajadon fővel jár szegényke esőben, hóban, míg csak a közömbös világ is észre
log1p	600	gutenberg/2/7/7/2/27726/27726.txt	5998.22	598	earnestness and force.... Very different is 'Fruits of Culture,' a play brimful of laughter and merriment." Handsomely printed on deckle-edge paper, gilt-top, half-tone frontispiece, showing Anisya and Nikita in "The Power of Darkness," cover design in gold, extra-quality ribbed olive cloth, 250 + xii pages. Price $1.50, post-paid. FUNK & WAGNALLS COMPANY New York PUBLISHERS London * * * * * A CLEAR AND HOPEFUL EXPOSITION OF TOLSTOY'S TEACHINGS "Students of the master will find this little book indispensable."--_San Francisco News-Letter._ Tolstoy and His Problems Essays by AYLMER MAUDE Each
log1p	600	gutenberg/2/7/7/2/27726/27726-8.txt	5998.22	598	earnestness and force.... Very different is 'Fruits of Culture,' a play brimful of laughter and merriment." Handsomely printed on deckle-edge paper, gilt-top, half-tone frontispiece, showing Anisya and Nikita in "The Power of Darkness," cover design in gold, extra-quality ribbed olive cloth, 250 + xii pages. Price $1.50, post-paid. FUNK & WAGNALLS COMPANY New York PUBLISHERS London * * * * * A CLEAR AND HOPEFUL EXPOSITION OF TOLSTOY'S TEACHINGS "Students of the master will find this little book indispensable."--_San Francisco News-Letter._ Tolstoy and His Problems Essays by AYLMER MAUDE Each
log1p	600	gutenberg/4/8/9/1/48912/old/old/48912-8.txt	5997.97	597	Author: Feodor Sologub Translator: John Cournos Richard Aldington Release Date: May 9, 2015 [EBook #48912] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK THE LITTLE DEMON *** Produced by Annemie Arnst, Dagny & Marc D'Hooghe at http://www.freeliterature.org (Images generously made available by the Internet Archive.) THE LITTLE DEMON BY FEODOR SOLOGUB AUTHORISED TRANSLATION BY JOHN COURNOS AND RICHARD ALDINGTON ALFRED A. KNOPF NEW YORK MCMXVI TRANSLATORS' PREFACE "_The Little Demon" is a successful and almost imperceptible merging of comedy with
log1p	600	gutenberg/6/5/4/6/65468/old/65468-0.txt	5996.32	599	check the laws of the country where you are located before using this ebook. Title: Zanoni Yli-ihmisen elämäntarina Author: Edward Bulwer Lytton Release Date: May 30, 2021 [eBook #65468] Language: Finnish Character set encoding: UTF-8 ***START OF THE PROJECT GUTENBERG EBOOK ZANONI*** E-text prepared by Tapio Riikonen ZANONI: YLI-IHMISEN ELÄMÄNTARINA Romaani Kirj. EDW. BULWER-LYTTON Englanninkielestä suomentanut V. H. V. [Väinö Valvanne] Helsingissä, Teosofinen kirjakauppa ja kustannusliike, 1909. SISÄLLYS: Johdanto. I. Soittaja. II. Taide, rakkaus ja ihme. III. Teurgia. IV. Kynnyksen vartija.
log1p	600	gutenberg/3/1/1/4/31148/31148.txt	5995.83	600	Release Date: February 1, 2010 [EBook #31148] Language: English Character set encoding: ASCII *** START OF THIS PROJECT GUTENBERG EBOOK WOOD RAT (NEOTOMA MEXICANA) *** Produced by Chris Curnow, Erica Pfister-Altschul, Joseph Cooper and the Online Distributed Proofreading Team at https://www.pgdp.net A New Subspecies of Wood Rat (Neotoma mexicana) From Colorado BY ROBERT B. FINLEY, JR. University of Kansas Publications Museum of Natural History Volume 5, No. 30, pp. 527-534, 2 figures in text August 15, 1953 University of Kansas LAWRENCE 1953 UNIVERSITY OF KANSAS PUBLICATIONS, MUSEUM OF NATURAL
log1p	600	gutenberg/2/7/9/2/27928/27928-0.txt	5994.17	597	Release Date: January 29, 2009 [EBook #27928] Language: Polish Character set encoding: UTF-8 *** START OF THIS PROJECT GUTENBERG EBOOK POBUDKA *** Produced by Ewa "czupirek" Jaros from images generously made available by CBN Polona - http://www.polona.pl BIBLJOTEKA ŻOŁNIERZA-OBYWATELA N^o 6.(b). Trzeba z żywymi naprzód iść Po życie sięgać nowe... POBUDKA zbiorek poezji A. Asnyka. WARSZAWA 1920. GŁÓWNA KSIĘGARNIA WOJSKOWA Wydano z polecenia Sekcji Oświaty i Kultury Oddz. III Szt. M. S. Wojsk. — 1/XI 1920. Zakłady Graficzno-Wydawnicze „Książka” Warszawa, Moniuszki No 11, telef. 190-93. TREŚĆ:
log1p	600	gutenberg/4/4/3/6/44369/44369.txt	5981.98	598	in Sport and Adventure Author: Joseph Bowes Release Date: December 08, 2013 [EBook #44369] Language: English Character set encoding: US-ASCII *** START OF THIS PROJECT GUTENBERG EBOOK PALS *** Produced by Al Haines. [Illustration: Cover art] *[Frontispiece: With incredible difficulty Yellow Billy managed to pass his whip thong twice round the brute's neck--*_*See p.*_* 188. (missing from book)]* PALS YOUNG AUSTRALIANS IN SPORT AND ADVENTURE BY JOSEPH BOWES _WITH EIGHT FULL-PAGE COLOURED ILLUSTRATIONS BY JOHN MACFARLANE_ LONDON: JAMES GLASS 28 NEWGATE STREET 1910 *CONTENTS* CHAP. I. By Way of
log1p	600	gutenberg/4/4/3/6/44369/old/44369.txt	5981.98	598	in Sport and Adventure Author: Joseph Bowes Release Date: December 08, 2013 [EBook #44369] Language: English Character set encoding: US-ASCII *** START OF THIS PROJECT GUTENBERG EBOOK PALS *** Produced by Al Haines. [Illustration: Cover art] *[Frontispiece: With incredible difficulty Yellow Billy managed to pass his whip thong twice round the brute's neck--*_*See p.*_* 188. (missing from book)]* PALS YOUNG AUSTRALIANS IN SPORT AND ADVENTURE BY JOSEPH BOWES _WITH EIGHT FULL-PAGE COLOURED ILLUSTRATIONS BY JOHN MACFARLANE_ LONDON: JAMES GLASS 28 NEWGATE STREET 1910 *CONTENTS* CHAP. I. By Way of
log1p	600	gutenberg/3/1/3/3/31334/31334-8.txt	5978.10	595	William E. Duellman Release Date: February 21, 2010 [EBook #31334] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK TWO SPECIES OF FROGS, GENUS PTYCHOHYLA *** Produced by Chris Curnow, Joseph Cooper, Diane Monico, and the Online Distributed Proofreading Team at https://www.pgdp.net UNIVERSITY OF KANSAS PUBLICATIONS MUSEUM OF NATURAL HISTORY Volume 13, No. 8, Pl. 25, figs. 1-2, pp. 349-357 April 27, 1961 Descriptions of Two Species of Frogs, Genus Ptychohyla Studies of American Hylid Frogs, V BY WILLIAM E. DUELLMAN UNIVERSITY OF KANSAS LAWRENCE
log1p	600	gutenberg/6/9/8/5/69853/old/69853-0.txt	5974.49	600	United States, you will have to check the laws of the country where you are located before using this eBook. Title: Andor Regény Author: Ferenc Molnár Release Date: January 21, 2023 [eBook #69853] Language: Hungarian Produced by: Albert László from page images generously made available by the Google Books Library Project *** START OF THE PROJECT GUTENBERG EBOOK ANDOR *** MOLNÁR FERENC ANDOR REGÉNY BUDAPEST, 1918 AZ ATHENAEUM IRODALMI ÉS NYOMDAI R.-T. KIADÁSA 9494. Budapest, az Athenaeum r.-t. könyvnyomdája. ELSŐ RÉSZ. I. Hajnali négy órakor, a derengésben, egy fekete fiú ment át a Margithídon,
log1p	600	gutenberg/3/4/7/5/34759/34759-0.txt	5973.29	598	Date: December 27, 2010 [EBook #34759] Language: Hungarian Character set encoding: UTF-8 *** START OF THIS PROJECT GUTENBERG EBOOK A VÖRÖS REGINA *** Produced by Judit Horváth, Tamás Róth and the Online Distributed Proofreading Team at DP Europe (http://dp.rastko.net) A VÖRÖS REGINA REGÉNY ÍRTA ABONYI ÁRPÁD [Illustration] BUDAPEST, 1918. AZ ATHENAEUM IROD. ÉS NYOMDAI RÉSZVÉNYTÁRSULAT KIADÁSA 8946.--Budapest, az Athenaeum nyomása ELSŐ FEJEZET Búcsút mondok csendes erdészházamnak és 1914 augusztus elején bevonulok, mint tartalékos közlegény, ezredemhez.--Új bakancsomat meg kell foltoztatnom és
log1p	600	gutenberg/1/1/6/2/11622/old/11622-8.txt	5971.42	600	2004 [EBook #11622] Language: French Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK PLUS FORT QUE SHERLOCK HOLM�S *** Produced by Tonya Allen, Christine De Ryck and PG Distributed Proofreaders. This file was produced from images generously made available by the Biblioth�que nationale de France (BnF/Gallica) at http://gallica.bnf.fr. MARK TWAIN Plus fort que Sherlock Holm�s TRADUIT PAR FRAN�OIS DE GAIL DEUXI�ME �DITION MCMVII PREMI�RE PARTIE I La premi�re sc�ne se passe � la campagne dans la province de Virginie, en l'ann�e 1880. Un �l�gant jeune homme de vingt-six
log1p	600	gutenberg/5/1/5/6/51565/51565-0.txt	5970.87	600	ed Euridice. Paula Robison and Mariko Anraku, flute and harp. http://hwcdn.libsyn.com/p/c/4/f/c4f3f77a3cc78d50/gluck_orfeo.mp3?c_id=1789182&expiration=1490809287&hwt=3c82d329235fb99b88f17d012e2bb719 www.gardnermuseum.org/music/listen/music_library Attribution-NonCommercial-NoDerivatives 4.0 International - CC BY-NC-ND 4.0 https://creativecommons.org/licenses/by-nc-nd/4.0/ Recorded December 22, 2011 at the Ensemble Studio Theatre, New York City. WEBSITE FOR THE PROJECT WITH ADDITIONAL INFORMATION AND LINKS http://www.2cyberwhelm.org/2011/shaw/barbara *** END OF THE PROJECT GUTENBERG EBOOK 51565
log1p	600	gutenberg/2/8/0/2/28022/28022-8.txt	5970.56	599	Dan Sayre Groesbeck Release Date: February 8, 2009 [EBook #28022] Language: English Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK EL DIABLO *** Produced by David Clarke, Erica Pfister-Altschul and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/American Libraries.) [Illustration: "May I come aboard your vessel?"] EL DIABLO _By_ BRAYTON NORTON ILLUSTRATED BY DAN SAYRE GROESBECK INDIANAPOLIS THE BOBBS-MERRILL COMPANY PUBLISHERS Copyright 1921 SUNSET MAGAZINE, INC.
log1p	600	gutenberg/1/1/8/1/11815/old/11815-8.txt	5969.71	599	editing, introd., notes & vocabulary; 5Jul29; A11142. Nicholson Barney Adams (A); 17Dec56; R182540. <pb id='216.png' /> ZSOLNAY (PAUL) VERLAG. Die drei Erz�hlungen. SEE Kaltneker, Hans. Der garten Allahs. SEE Hiohens, Robert Smythe. ZVEGINTZOV, CATHERINE, tr. The life of Napoleon. SEE Merezhkovsky, Dmitri. ZYVE, DAVID L. Stanford Scientific aptitude test, scoring key, manual of directions and explanatory booklet. � 28Sep29; AA26117. Jean Louis Sieff (NK); 26Jun57; R194308. *** END OF THIS PROJECT GUTENBERG EBOOK COPYRIGHT RENEWALS *** ***** This file should be named 11815-8.txt or 11815-8.zip
log1p	600	gutenberg/5/5/5/3/55530/old/55530-8.txt	5968.70	600	have to check the laws of the country where you are located before using this ebook. Title: Er�maan tyt�r Author: James Oliver Curwood Release Date: September 12, 2017 [eBook #55530] Language: Finnish Character set encoding: ISO-8859-1 ***START OF THE PROJECT GUTENBERG EBOOK ER�MAAN TYT�R*** E-text prepared by Tapio Riikonen ER�MAAN TYT�R Kirj. JAMES OLIVER CURWOOD Suomentanut Aukusti Salo Alkuper�inen nimi: "The Honor of the Big Snows" H�meenlinnassa, Arvi A. Karisto, 1912. SIS�LLYS: 1. Soittoa 2. Mukeen kertomus 3. Pikku Melisse 4. Pulma 5. Rakkauden neuvotteluja 6. Riemun p�ivi� 7. Juhla 8.
log1p	600	gutenberg/6/1/7/5/61757/old/61757-0.txt	5968.60	600	5, 2020 [EBook #61757] Language: Hungarian Character set encoding: UTF-8 *** START OF THIS PROJECT GUTENBERG EBOOK TÜNDÉRKERT *** Produced by Albert László from page images generously made available by the HathiTrust Digital Library MÓRICZ ZSIGMOND TÜNDÉRKERT SZÉPASSZONYOK HOSSZÚ FARSANGJA TÖRTÉNELMI REGÉNY A XVII. SZÁZAD ELEJÉRŐL. BÁTHORY GÁBOR ERDÉLYI FEJEDELEMSÉGE, BETHLEN GÁBOR IFJÚKORA BUDAPEST AZ ATHENAEUM IRODALMI ÉS NYOMDAI R.-T. KIADÁSA 1922 AZ ÍRÓ MINDEN JOGOT FENNTART 10978. – Budapest, az Athenaeum r.-t. könyvnyomdája. ELSŐ KÖNYV. I. Ragyogó téli nap volt odakinn, február tizedike,
log1p	600	gutenberg/2/1/2/8/21289/21289-8.txt	5967.14	599	at www.gutenberg.org Title: Album chulo-gaiato ou collec��o de receitas para fazer rir Author: Anonymous Release Date: May 4, 2007 [EBook #21289] Language: Portuguese Character set encoding: ISO-8859-1 *** START OF THIS PROJECT GUTENBERG EBOOK ALBUM CHULO-GAIATO *** Produced by Pedro Saborano. Para coment�rios � transcri��o visite http://pt-scriba.blogspot.com/ (This book was produced from scanned images of public domain material from the Google Print project.) *ALBUM* *CHULO-GAIATO* OU COLLEC��O DE RECEITAS PARA FAZER RIR * * * * * BRUXELLES TYP. BRUYLANT-CRISTOPHE ET C^ie Rue Blaes, 31 1862
log1p	600	gutenberg/1/8/0/1/18018/18018.txt	5966.60	600	Author: Hilaire Belloc Release Date: March 19, 2006 [eBook #18018] Language: English Character set encoding: ISO-646-US (US-ASCII) ***START OF THE PROJECT GUTENBERG EBOOK THE FREE PRESS*** E-text prepared by Thierry Alberto, Richard J. Shiffer, and the Project Gutenberg Online Distributed Proofreading Team (http://www.pgdp.net/) THE FREE PRESS by HILAIRE BELLOC London: George Allen & Unwin Ltd. Ruskin House 40 Museum Street W.C 1 First published in 1918 (All rights reserved) DEDICATION KINGS LAND, SHIPLEY, HORSHAM. _October 14, 1917._ MY DEAR ORAGE, I dedicate this little essay to you not only
log1p	600	gutenberg/6/7/7/8/67785/old/67785-0.txt	5966.34	599	Autobiographies Author: Violet Hunt Release Date: April 6, 2022 [eBook #67785] Language: English Produced by: Charlene Taylor, Mary Meehan and the Online Distributed Proofreading Team at https://www.pgdp.net (This file was produced from images generously made available by The Internet Archive/American Libraries.) *** START OF THE PROJECT GUTENBERG EBOOK THE CAT *** ANIMAL AUTOBIOGRAPHIES THE CAT BY VIOLET HUNT LONDON ADAM & CHARLES BLACK 1905 'I had rather be a kitten and cry--Mew!' SHAKESPEARE. AGENTS IN AMERICA THE MACMILLAN COMPANY 64 & 66 FIFTH AVENUE, NEW YORK _UNIFORM WITH THIS VOLUME._
